Year,Month,Day,Hour,Minute,Second,HYY_EDDY233.u_star
2016,01,18,01,30,00,NaN
2016,01,18,02,00,00,NaN
2016,01,18,02,30,00,NaN
2016,01,18,03,00,00,NaN
2016,01,18,03,30,00,NaN
2016,01,18,04,00,00,NaN
2016,01,18,04,30,00,NaN
2016,01,18,05,00,00,NaN
2016,01,18,05,30,00,NaN
2016,01,18,06,00,00,NaN
2016,01,18,06,30,00,NaN
2016,01,18,07,00,00,NaN
2016,01,18,07,30,00,NaN
2016,01,18,08,00,00,NaN
2016,01,18,08,30,00,NaN
2016,01,18,09,00,00,NaN
2016,01,18,09,30,00,NaN
2016,01,18,10,00,00,NaN
2016,01,18,10,30,00,NaN
2016,01,18,11,00,00,NaN
2016,01,18,11,30,00,NaN
2016,01,18,12,00,00,NaN
2016,01,18,12,30,00,NaN
2016,01,18,13,00,00,NaN
2016,01,18,13,30,00,NaN
2016,01,18,14,00,00,NaN
2016,01,18,14,30,00,NaN
2016,01,18,15,00,00,NaN
2016,01,18,15,30,00,NaN
2016,01,18,16,00,00,NaN
2016,01,18,16,30,00,NaN
2016,01,18,17,00,00,NaN
2016,01,18,17,30,00,NaN
2016,01,18,18,00,00,NaN
2016,01,18,18,30,00,NaN
2016,01,18,19,00,00,NaN
2016,01,18,19,30,00,NaN
2016,01,18,20,00,00,NaN
2016,01,18,20,30,00,NaN
2016,01,18,21,00,00,NaN
2016,01,18,21,30,00,NaN
2016,01,18,22,00,00,NaN
2016,01,18,22,30,00,NaN
2016,01,18,23,00,00,NaN
2016,01,18,23,30,00,NaN
2016,01,19,00,00,00,NaN
2016,01,19,00,30,00,NaN
2016,01,19,01,00,00,NaN
2016,01,19,01,30,00,NaN
2016,01,19,02,00,00,NaN
2016,01,19,02,30,00,NaN
2016,01,19,03,00,00,NaN
2016,01,19,03,30,00,NaN
2016,01,19,04,00,00,NaN
2016,01,19,04,30,00,NaN
2016,01,19,05,00,00,NaN
2016,01,19,05,30,00,NaN
2016,01,19,06,00,00,NaN
2016,01,19,06,30,00,NaN
2016,01,19,07,00,00,NaN
2016,01,19,07,30,00,NaN
2016,01,19,08,00,00,NaN
2016,01,19,08,30,00,NaN
2016,01,19,09,00,00,NaN
2016,01,19,09,30,00,NaN
2016,01,19,10,00,00,NaN
2016,01,19,10,30,00,NaN
2016,01,19,11,00,00,NaN
2016,01,19,11,30,00,NaN
2016,01,19,12,00,00,NaN
2016,01,19,12,30,00,0.228
2016,01,19,13,00,00,0.269
2016,01,19,13,30,00,0.23
2016,01,19,14,00,00,0.227
2016,01,19,14,30,00,0.241
2016,01,19,15,00,00,0.253
2016,01,19,15,30,00,0.225
2016,01,19,16,00,00,0.222
2016,01,19,16,30,00,0.204
2016,01,19,17,00,00,0.263
2016,01,19,17,30,00,0.208
2016,01,19,18,00,00,0.201
2016,01,19,18,30,00,NaN
2016,01,19,19,00,00,0.231
2016,01,19,19,30,00,0.321
2016,01,19,20,00,00,0.153
2016,01,19,20,30,00,0.153
2016,01,19,21,00,00,0.096
2016,01,19,21,30,00,0.151
2016,01,19,22,00,00,0.188
2016,01,19,22,30,00,0.125
2016,01,19,23,00,00,0.167
2016,01,19,23,30,00,0.129
2016,01,20,00,00,00,0.108
2016,01,20,00,30,00,0.189
2016,01,20,01,00,00,0.228
2016,01,20,01,30,00,0.264
2016,01,20,02,00,00,0.131
2016,01,20,02,30,00,0.193
2016,01,20,03,00,00,0.307
2016,01,20,03,30,00,NaN
2016,01,20,04,00,00,0.229
2016,01,20,04,30,00,0.216
2016,01,20,05,00,00,0.26
2016,01,20,05,30,00,0.261
2016,01,20,06,00,00,NaN
2016,01,20,06,30,00,NaN
2016,01,20,07,00,00,NaN
2016,01,20,07,30,00,NaN
2016,01,20,08,00,00,NaN
2016,01,20,08,30,00,NaN
2016,01,20,09,00,00,NaN
2016,01,20,09,30,00,NaN
2016,01,20,10,00,00,NaN
2016,01,20,10,30,00,NaN
2016,01,20,11,00,00,NaN
2016,01,20,11,30,00,NaN
2016,01,20,12,00,00,NaN
2016,01,20,12,30,00,0.318
2016,01,20,13,00,00,0.283
2016,01,20,13,30,00,0.309
2016,01,20,14,00,00,0.267
2016,01,20,14,30,00,0.286
2016,01,20,15,00,00,0.214
2016,01,20,15,30,00,0.181
2016,01,20,16,00,00,0.241
2016,01,20,16,30,00,0.184
2016,01,20,17,00,00,NaN
2016,01,20,17,30,00,0.162
2016,01,20,18,00,00,0.18
2016,01,20,18,30,00,0.201
2016,01,20,19,00,00,0.191
2016,01,20,19,30,00,0.122
2016,01,20,20,00,00,0.259
2016,01,20,20,30,00,0.173
2016,01,20,21,00,00,0.21
2016,01,20,21,30,00,0.173
2016,01,20,22,00,00,0.279
2016,01,20,22,30,00,0.111
2016,01,20,23,00,00,0.096
2016,01,20,23,30,00,0.074
2016,01,21,00,00,00,0.117
2016,01,21,00,30,00,0.159
2016,01,21,01,00,00,0.132
2016,01,21,01,30,00,NaN
2016,01,21,02,00,00,NaN
2016,01,21,02,30,00,NaN
2016,01,21,03,00,00,0.112
2016,01,21,03,30,00,0.126
2016,01,21,04,00,00,NaN
2016,01,21,04,30,00,NaN
2016,01,21,05,00,00,NaN
2016,01,21,05,30,00,NaN
2016,01,21,06,00,00,NaN
2016,01,21,06,30,00,NaN
2016,01,21,07,00,00,NaN
2016,01,21,07,30,00,NaN
2016,01,21,08,00,00,NaN
2016,01,21,08,30,00,NaN
2016,01,21,09,00,00,NaN
2016,01,21,09,30,00,NaN
2016,01,21,10,00,00,NaN
2016,01,21,10,30,00,NaN
2016,01,21,11,00,00,NaN
2016,01,21,11,30,00,NaN
2016,01,21,12,00,00,NaN
2016,01,21,12,30,00,NaN
2016,01,21,13,00,00,NaN
2016,01,21,13,30,00,0.205
2016,01,21,14,00,00,0.152
2016,01,21,14,30,00,0.12
2016,01,21,15,00,00,0.175
2016,01,21,15,30,00,0.197
2016,01,21,16,00,00,0.115
2016,01,21,16,30,00,0.11
2016,01,21,17,00,00,0.055
2016,01,21,17,30,00,0.075
2016,01,21,18,00,00,0.024
2016,01,21,18,30,00,NaN
2016,01,21,19,00,00,NaN
2016,01,21,19,30,00,NaN
2016,01,21,20,00,00,NaN
2016,01,21,20,30,00,NaN
2016,01,21,21,00,00,NaN
2016,01,21,21,30,00,NaN
2016,01,21,22,00,00,NaN
2016,01,21,22,30,00,NaN
2016,01,21,23,00,00,NaN
2016,01,21,23,30,00,NaN
2016,01,22,00,00,00,NaN
2016,01,22,00,30,00,NaN
2016,01,22,01,00,00,NaN
2016,01,22,01,30,00,NaN
2016,01,22,02,00,00,NaN
2016,01,22,02,30,00,NaN
2016,01,22,03,00,00,NaN
2016,01,22,03,30,00,NaN
2016,01,22,04,00,00,NaN
2016,01,22,04,30,00,NaN
2016,01,22,05,00,00,NaN
2016,01,22,05,30,00,NaN
2016,01,22,06,00,00,NaN
2016,01,22,06,30,00,NaN
2016,01,22,07,00,00,NaN
2016,01,22,07,30,00,NaN
2016,01,22,08,00,00,NaN
2016,01,22,08,30,00,NaN
2016,01,22,09,00,00,NaN
2016,01,22,09,30,00,NaN
2016,01,22,10,00,00,NaN
2016,01,22,10,30,00,NaN
2016,01,22,11,00,00,NaN
2016,01,22,11,30,00,NaN
2016,01,22,12,00,00,NaN
2016,01,22,12,30,00,NaN
2016,01,22,13,00,00,NaN
2016,01,22,13,30,00,NaN
2016,01,22,14,00,00,NaN
2016,01,22,14,30,00,NaN
2016,01,22,15,00,00,NaN
2016,01,22,15,30,00,NaN
2016,01,22,16,00,00,NaN
2016,01,22,16,30,00,NaN
2016,01,22,17,00,00,NaN
2016,01,22,17,30,00,NaN
2016,01,22,18,00,00,NaN
2016,01,22,18,30,00,NaN
2016,01,22,19,00,00,NaN
2016,01,22,19,30,00,NaN
2016,01,22,20,00,00,NaN
2016,01,22,20,30,00,NaN
2016,01,22,21,00,00,NaN
2016,01,22,21,30,00,NaN
2016,01,22,22,00,00,NaN
2016,01,22,22,30,00,NaN
2016,01,22,23,00,00,NaN
2016,01,22,23,30,00,NaN
2016,01,23,00,00,00,NaN
2016,01,23,00,30,00,NaN
2016,01,23,01,00,00,NaN
2016,01,23,01,30,00,NaN
2016,01,23,02,00,00,NaN
2016,01,23,02,30,00,NaN
2016,01,23,03,00,00,NaN
2016,01,23,03,30,00,0.62
2016,01,23,04,00,00,NaN
2016,01,23,04,30,00,0.595
2016,01,23,05,00,00,0.458
2016,01,23,05,30,00,0.488
2016,01,23,06,00,00,0.648
2016,01,23,06,30,00,NaN
2016,01,23,07,00,00,0.493
2016,01,23,07,30,00,NaN
2016,01,23,08,00,00,0.486
2016,01,23,08,30,00,NaN
2016,01,23,09,00,00,0.555
2016,01,23,09,30,00,0.397
2016,01,23,10,00,00,0.47
2016,01,23,10,30,00,0.425
2016,01,23,11,00,00,0.426
2016,01,23,11,30,00,0.472
2016,01,23,12,00,00,0.428
2016,01,23,12,30,00,0.347
2016,01,23,13,00,00,0.338
2016,01,23,13,30,00,0.308
2016,01,23,14,00,00,0.375
2016,01,23,14,30,00,0.378
2016,01,23,15,00,00,0.348
2016,01,23,15,30,00,0.314
2016,01,23,16,00,00,0.298
2016,01,23,16,30,00,0.306
2016,01,23,17,00,00,0.309
2016,01,23,17,30,00,0.339
2016,01,23,18,00,00,0.367
2016,01,23,18,30,00,0.409
2016,01,23,19,00,00,0.353
2016,01,23,19,30,00,0.41
2016,01,23,20,00,00,0.364
2016,01,23,20,30,00,0.413
2016,01,23,21,00,00,0.369
2016,01,23,21,30,00,0.391
2016,01,23,22,00,00,0.591
2016,01,23,22,30,00,0.432
2016,01,23,23,00,00,0.304
2016,01,23,23,30,00,0.371
2016,01,24,00,00,00,0.303
2016,01,24,00,30,00,0.303
2016,01,24,01,00,00,0.311
2016,01,24,01,30,00,0.351
2016,01,24,02,00,00,0.323
2016,01,24,02,30,00,0.284
2016,01,24,03,00,00,0.225
2016,01,24,03,30,00,0.153
2016,01,24,04,00,00,0.141
2016,01,24,04,30,00,0.181
2016,01,24,05,00,00,0.15
2016,01,24,05,30,00,0.194
2016,01,24,06,00,00,0.283
2016,01,24,06,30,00,0.303
2016,01,24,07,00,00,0.331
2016,01,24,07,30,00,0.286
2016,01,24,08,00,00,0.232
2016,01,24,08,30,00,0.252
2016,01,24,09,00,00,0.289
2016,01,24,09,30,00,0.354
2016,01,24,10,00,00,0.314
2016,01,24,10,30,00,0.328
2016,01,24,11,00,00,0.231
2016,01,24,11,30,00,0.179
2016,01,24,12,00,00,0.181
2016,01,24,12,30,00,0.257
2016,01,24,13,00,00,0.247
2016,01,24,13,30,00,0.173
2016,01,24,14,00,00,0.213
2016,01,24,14,30,00,0.23
2016,01,24,15,00,00,0.258
2016,01,24,15,30,00,0.172
2016,01,24,16,00,00,0.2
2016,01,24,16,30,00,0.193
2016,01,24,17,00,00,0.147
2016,01,24,17,30,00,0.208
2016,01,24,18,00,00,0.137
2016,01,24,18,30,00,0.209
2016,01,24,19,00,00,0.183
2016,01,24,19,30,00,0.167
2016,01,24,20,00,00,0.203
2016,01,24,20,30,00,0.158
2016,01,24,21,00,00,0.22
2016,01,24,21,30,00,0.245
2016,01,24,22,00,00,0.181
2016,01,24,22,30,00,0.171
2016,01,24,23,00,00,0.117
2016,01,24,23,30,00,0.18
2016,01,25,00,00,00,0.21
2016,01,25,00,30,00,0.288
2016,01,25,01,00,00,0.247
2016,01,25,01,30,00,0.266
2016,01,25,02,00,00,0.262
2016,01,25,02,30,00,0.219
2016,01,25,03,00,00,0.202
2016,01,25,03,30,00,0.171
2016,01,25,04,00,00,0.115
2016,01,25,04,30,00,0.118
2016,01,25,05,00,00,0.156
2016,01,25,05,30,00,0.124
2016,01,25,06,00,00,0.238
2016,01,25,06,30,00,0.193
2016,01,25,07,00,00,0.328
2016,01,25,07,30,00,0.334
2016,01,25,08,00,00,0.336
2016,01,25,08,30,00,0.385
2016,01,25,09,00,00,0.296
2016,01,25,09,30,00,0.356
2016,01,25,10,00,00,0.28
2016,01,25,10,30,00,0.43
2016,01,25,11,00,00,0.571
2016,01,25,11,30,00,0.499
2016,01,25,12,00,00,0.521
2016,01,25,12,30,00,0.451
2016,01,25,13,00,00,0.384
2016,01,25,13,30,00,0.422
2016,01,25,14,00,00,0.425
2016,01,25,14,30,00,0.382
2016,01,25,15,00,00,0.434
2016,01,25,15,30,00,NaN
2016,01,25,16,00,00,0.28
2016,01,25,16,30,00,0.217
2016,01,25,17,00,00,NaN
2016,01,25,17,30,00,0.188
2016,01,25,18,00,00,NaN
2016,01,25,18,30,00,0.099
2016,01,25,19,00,00,NaN
2016,01,25,19,30,00,0.189
2016,01,25,20,00,00,0.237
2016,01,25,20,30,00,NaN
2016,01,25,21,00,00,0.398
2016,01,25,21,30,00,NaN
2016,01,25,22,00,00,NaN
2016,01,25,22,30,00,NaN
2016,01,25,23,00,00,NaN
2016,01,25,23,30,00,NaN
2016,01,26,00,00,00,NaN
2016,01,26,00,30,00,NaN
2016,01,26,01,00,00,NaN
2016,01,26,01,30,00,NaN
2016,01,26,02,00,00,NaN
2016,01,26,02,30,00,NaN
2016,01,26,03,00,00,NaN
2016,01,26,03,30,00,NaN
2016,01,26,04,00,00,NaN
2016,01,26,04,30,00,NaN
2016,01,26,05,00,00,NaN
2016,01,26,05,30,00,NaN
2016,01,26,06,00,00,NaN
2016,01,26,06,30,00,NaN
2016,01,26,07,00,00,NaN
2016,01,26,07,30,00,NaN
2016,01,26,08,00,00,NaN
2016,01,26,08,30,00,NaN
2016,01,26,09,00,00,NaN
2016,01,26,09,30,00,NaN
2016,01,26,10,00,00,NaN
2016,01,26,10,30,00,NaN
2016,01,26,11,00,00,NaN
2016,01,26,11,30,00,NaN
2016,01,26,12,00,00,NaN
2016,01,26,12,30,00,NaN
2016,01,26,13,00,00,NaN
2016,01,26,13,30,00,NaN
2016,01,26,14,00,00,0.763
2016,01,26,14,30,00,NaN
2016,01,26,15,00,00,0.489
2016,01,26,15,30,00,0.615
2016,01,26,16,00,00,0.584
2016,01,26,16,30,00,0.555
2016,01,26,17,00,00,0.507
2016,01,26,17,30,00,0.642
2016,01,26,18,00,00,0.764
2016,01,26,18,30,00,0.627
2016,01,26,19,00,00,0.466
2016,01,26,19,30,00,0.585
2016,01,26,20,00,00,0.625
2016,01,26,20,30,00,0.46
2016,01,26,21,00,00,0.479
2016,01,26,21,30,00,0.6
2016,01,26,22,00,00,0.677
2016,01,26,22,30,00,0.619
2016,01,26,23,00,00,0.551
2016,01,26,23,30,00,0.466
2016,01,27,00,00,00,0.566
2016,01,27,00,30,00,0.422
2016,01,27,01,00,00,0.439
2016,01,27,01,30,00,0.392
2016,01,27,02,00,00,0.362
2016,01,27,02,30,00,0.323
2016,01,27,03,00,00,0.43
2016,01,27,03,30,00,0.514
2016,01,27,04,00,00,0.435
2016,01,27,04,30,00,0.409
2016,01,27,05,00,00,0.576
2016,01,27,05,30,00,0.507
2016,01,27,06,00,00,0.491
2016,01,27,06,30,00,0.473
2016,01,27,07,00,00,0.343
2016,01,27,07,30,00,0.436
2016,01,27,08,00,00,0.484
2016,01,27,08,30,00,0.532
2016,01,27,09,00,00,0.494
2016,01,27,09,30,00,0.496
2016,01,27,10,00,00,0.447
2016,01,27,10,30,00,0.616
2016,01,27,11,00,00,0.633
2016,01,27,11,30,00,0.573
2016,01,27,12,00,00,0.545
2016,01,27,12,30,00,0.483
2016,01,27,13,00,00,0.432
2016,01,27,13,30,00,0.395
2016,01,27,14,00,00,0.463
2016,01,27,14,30,00,0.44
2016,01,27,15,00,00,0.337
2016,01,27,15,30,00,0.343
2016,01,27,16,00,00,0.322
2016,01,27,16,30,00,0.305
2016,01,27,17,00,00,0.313
2016,01,27,17,30,00,0.302
2016,01,27,18,00,00,0.366
2016,01,27,18,30,00,0.367
2016,01,27,19,00,00,0.295
2016,01,27,19,30,00,0.315
2016,01,27,20,00,00,0.264
2016,01,27,20,30,00,0.198
2016,01,27,21,00,00,0.198
2016,01,27,21,30,00,0.264
2016,01,27,22,00,00,0.234
2016,01,27,22,30,00,0.173
2016,01,27,23,00,00,0.186
2016,01,27,23,30,00,0.223
2016,01,28,00,00,00,0.199
2016,01,28,00,30,00,0.17
2016,01,28,01,00,00,0.244
2016,01,28,01,30,00,0.323
2016,01,28,02,00,00,0.279
2016,01,28,02,30,00,0.166
2016,01,28,03,00,00,0.214
2016,01,28,03,30,00,0.307
2016,01,28,04,00,00,0.23
2016,01,28,04,30,00,0.221
2016,01,28,05,00,00,0.217
2016,01,28,05,30,00,0.276
2016,01,28,06,00,00,0.328
2016,01,28,06,30,00,0.323
2016,01,28,07,00,00,0.299
2016,01,28,07,30,00,0.398
2016,01,28,08,00,00,0.412
2016,01,28,08,30,00,0.384
2016,01,28,09,00,00,0.371
2016,01,28,09,30,00,0.496
2016,01,28,10,00,00,0.457
2016,01,28,10,30,00,0.476
2016,01,28,11,00,00,0.425
2016,01,28,11,30,00,0.426
2016,01,28,12,00,00,0.398
2016,01,28,12,30,00,0.361
2016,01,28,13,00,00,0.33
2016,01,28,13,30,00,0.207
2016,01,28,14,00,00,0.23
2016,01,28,14,30,00,0.193
2016,01,28,15,00,00,0.165
2016,01,28,15,30,00,0.131
2016,01,28,16,00,00,0.201
2016,01,28,16,30,00,0.323
2016,01,28,17,00,00,0.481
2016,01,28,17,30,00,0.505
2016,01,28,18,00,00,NaN
2016,01,28,18,30,00,NaN
2016,01,28,19,00,00,0.817
2016,01,28,19,30,00,NaN
2016,01,28,20,00,00,NaN
2016,01,28,20,30,00,1.066
2016,01,28,21,00,00,0.991
2016,01,28,21,30,00,0.797
2016,01,28,22,00,00,0.911
2016,01,28,22,30,00,0.894
2016,01,28,23,00,00,0.929
2016,01,28,23,30,00,0.8
2016,01,29,00,00,00,0.872
2016,01,29,00,30,00,0.957
2016,01,29,01,00,00,0.859
2016,01,29,01,30,00,0.648
2016,01,29,02,00,00,0.804
2016,01,29,02,30,00,0.787
2016,01,29,03,00,00,0.766
2016,01,29,03,30,00,0.791
2016,01,29,04,00,00,0.607
2016,01,29,04,30,00,0.627
2016,01,29,05,00,00,0.602
2016,01,29,05,30,00,NaN
2016,01,29,06,00,00,NaN
2016,01,29,06,30,00,0.631
2016,01,29,07,00,00,0.508
2016,01,29,07,30,00,NaN
2016,01,29,08,00,00,0.598
2016,01,29,08,30,00,0.661
2016,01,29,09,00,00,NaN
2016,01,29,09,30,00,NaN
2016,01,29,10,00,00,NaN
2016,01,29,10,30,00,0.855
2016,01,29,11,00,00,0.808
2016,01,29,11,30,00,0.824
2016,01,29,12,00,00,0.815
2016,01,29,12,30,00,0.679
2016,01,29,13,00,00,0.747
2016,01,29,13,30,00,0.732
2016,01,29,14,00,00,0.668
2016,01,29,14,30,00,0.636
2016,01,29,15,00,00,0.636
2016,01,29,15,30,00,0.596
2016,01,29,16,00,00,0.5
2016,01,29,16,30,00,0.657
2016,01,29,17,00,00,0.644
2016,01,29,17,30,00,0.636
2016,01,29,18,00,00,0.473
2016,01,29,18,30,00,0.523
2016,01,29,19,00,00,0.562
2016,01,29,19,30,00,0.704
2016,01,29,20,00,00,0.866
2016,01,29,20,30,00,0.816
2016,01,29,21,00,00,0.814
2016,01,29,21,30,00,0.667
2016,01,29,22,00,00,0.751
2016,01,29,22,30,00,0.798
2016,01,29,23,00,00,0.919
2016,01,29,23,30,00,0.96
2016,01,30,00,00,00,0.927
2016,01,30,00,30,00,0.953
2016,01,30,01,00,00,0.938
2016,01,30,01,30,00,0.991
2016,01,30,02,00,00,1.292
2016,01,30,02,30,00,NaN
2016,01,30,03,00,00,1.156
2016,01,30,03,30,00,NaN
2016,01,30,04,00,00,1.311
2016,01,30,04,30,00,NaN
2016,01,30,05,00,00,1.152
2016,01,30,05,30,00,NaN
2016,01,30,06,00,00,1.161
2016,01,30,06,30,00,1.184
2016,01,30,07,00,00,1.139
2016,01,30,07,30,00,1.1
2016,01,30,08,00,00,1.188
2016,01,30,08,30,00,1.036
2016,01,30,09,00,00,1.027
2016,01,30,09,30,00,1.179
2016,01,30,10,00,00,1.027
2016,01,30,10,30,00,1.026
2016,01,30,11,00,00,1.195
2016,01,30,11,30,00,1.158
2016,01,30,12,00,00,1.079
2016,01,30,12,30,00,1.015
2016,01,30,13,00,00,1.238
2016,01,30,13,30,00,1.061
2016,01,30,14,00,00,1.142
2016,01,30,14,30,00,1.053
2016,01,30,15,00,00,0.82
2016,01,30,15,30,00,0.831
2016,01,30,16,00,00,0.947
2016,01,30,16,30,00,0.904
2016,01,30,17,00,00,0.809
2016,01,30,17,30,00,0.831
2016,01,30,18,00,00,0.998
2016,01,30,18,30,00,1.048
2016,01,30,19,00,00,0.848
2016,01,30,19,30,00,0.84
2016,01,30,20,00,00,0.835
2016,01,30,20,30,00,0.784
2016,01,30,21,00,00,0.669
2016,01,30,21,30,00,0.818
2016,01,30,22,00,00,0.74
2016,01,30,22,30,00,0.956
2016,01,30,23,00,00,0.889
2016,01,30,23,30,00,1.003
2016,01,31,00,00,00,0.889
2016,01,31,00,30,00,0.643
2016,01,31,01,00,00,0.791
2016,01,31,01,30,00,0.787
2016,01,31,02,00,00,0.805
2016,01,31,02,30,00,0.758
2016,01,31,03,00,00,0.811
2016,01,31,03,30,00,0.807
2016,01,31,04,00,00,0.874
2016,01,31,04,30,00,0.697
2016,01,31,05,00,00,0.868
2016,01,31,05,30,00,0.737
2016,01,31,06,00,00,0.904
2016,01,31,06,30,00,0.722
2016,01,31,07,00,00,0.663
2016,01,31,07,30,00,0.671
2016,01,31,08,00,00,0.691
2016,01,31,08,30,00,0.787
2016,01,31,09,00,00,0.623
2016,01,31,09,30,00,0.818
2016,01,31,10,00,00,0.834
2016,01,31,10,30,00,0.664
2016,01,31,11,00,00,0.749
2016,01,31,11,30,00,0.755
2016,01,31,12,00,00,0.762
2016,01,31,12,30,00,0.824
2016,01,31,13,00,00,0.796
2016,01,31,13,30,00,0.804
2016,01,31,14,00,00,0.729
2016,01,31,14,30,00,0.689
2016,01,31,15,00,00,0.529
2016,01,31,15,30,00,0.612
2016,01,31,16,00,00,0.552
2016,01,31,16,30,00,0.532
2016,01,31,17,00,00,0.529
2016,01,31,17,30,00,0.378
2016,01,31,18,00,00,0.379
2016,01,31,18,30,00,0.28
2016,01,31,19,00,00,0.372
2016,01,31,19,30,00,0.467
2016,01,31,20,00,00,0.5
2016,01,31,20,30,00,0.264
2016,01,31,21,00,00,0.355
2016,01,31,21,30,00,0.335
2016,01,31,22,00,00,0.254
2016,01,31,22,30,00,0.132
2016,01,31,23,00,00,0.224
2016,01,31,23,30,00,0.339
2016,02,01,00,00,00,0.347
2016,02,01,00,30,00,0.364
2016,02,01,01,00,00,0.432
2016,02,01,01,30,00,0.295
2016,02,01,02,00,00,0.335
2016,02,01,02,30,00,0.362
2016,02,01,03,00,00,0.371
2016,02,01,03,30,00,0.377
2016,02,01,04,00,00,0.413
2016,02,01,04,30,00,0.376
2016,02,01,05,00,00,0.431
2016,02,01,05,30,00,0.358
2016,02,01,06,00,00,0.376
2016,02,01,06,30,00,NaN
2016,02,01,07,00,00,NaN
2016,02,01,07,30,00,NaN
2016,02,01,08,00,00,NaN
2016,02,01,08,30,00,NaN
2016,02,01,09,00,00,NaN
2016,02,01,09,30,00,NaN
2016,02,01,10,00,00,NaN
2016,02,01,10,30,00,NaN
2016,02,01,11,00,00,NaN
2016,02,01,11,30,00,NaN
2016,02,01,12,00,00,NaN
2016,02,01,12,30,00,0.707
2016,02,01,13,00,00,0.791
2016,02,01,13,30,00,0.69
2016,02,01,14,00,00,0.725
2016,02,01,14,30,00,0.713
2016,02,01,15,00,00,0.704
2016,02,01,15,30,00,0.685
2016,02,01,16,00,00,0.638
2016,02,01,16,30,00,0.711
2016,02,01,17,00,00,0.671
2016,02,01,17,30,00,0.695
2016,02,01,18,00,00,0.551
2016,02,01,18,30,00,0.671
2016,02,01,19,00,00,0.63
2016,02,01,19,30,00,0.537
2016,02,01,20,00,00,0.628
2016,02,01,20,30,00,0.587
2016,02,01,21,00,00,0.512
2016,02,01,21,30,00,0.672
2016,02,01,22,00,00,0.74
2016,02,01,22,30,00,0.823
2016,02,01,23,00,00,0.724
2016,02,01,23,30,00,0.606
2016,02,02,00,00,00,0.372
2016,02,02,00,30,00,0.501
2016,02,02,01,00,00,0.618
2016,02,02,01,30,00,0.742
2016,02,02,02,00,00,0.734
2016,02,02,02,30,00,0.975
2016,02,02,03,00,00,0.983
2016,02,02,03,30,00,0.952
2016,02,02,04,00,00,0.929
2016,02,02,04,30,00,0.99
2016,02,02,05,00,00,0.953
2016,02,02,05,30,00,0.99
2016,02,02,06,00,00,0.967
2016,02,02,06,30,00,0.883
2016,02,02,07,00,00,0.83
2016,02,02,07,30,00,0.663
2016,02,02,08,00,00,0.668
2016,02,02,08,30,00,0.503
2016,02,02,09,00,00,0.377
2016,02,02,09,30,00,0.235
2016,02,02,10,00,00,0.127
2016,02,02,10,30,00,NaN
2016,02,02,11,00,00,0.124
2016,02,02,11,30,00,0.208
2016,02,02,12,00,00,0.574
2016,02,02,12,30,00,0.598
2016,02,02,13,00,00,0.552
2016,02,02,13,30,00,0.532
2016,02,02,14,00,00,0.589
2016,02,02,14,30,00,0.695
2016,02,02,15,00,00,0.739
2016,02,02,15,30,00,0.694
2016,02,02,16,00,00,0.74
2016,02,02,16,30,00,0.695
2016,02,02,17,00,00,0.782
2016,02,02,17,30,00,0.756
2016,02,02,18,00,00,0.737
2016,02,02,18,30,00,0.594
2016,02,02,19,00,00,0.6
2016,02,02,19,30,00,0.557
2016,02,02,20,00,00,0.479
2016,02,02,20,30,00,0.666
2016,02,02,21,00,00,0.617
2016,02,02,21,30,00,0.418
2016,02,02,22,00,00,0.532
2016,02,02,22,30,00,0.655
2016,02,02,23,00,00,0.557
2016,02,02,23,30,00,0.423
2016,02,03,00,00,00,0.462
2016,02,03,00,30,00,0.482
2016,02,03,01,00,00,0.327
2016,02,03,01,30,00,0.283
2016,02,03,02,00,00,0.139
2016,02,03,02,30,00,0.207
2016,02,03,03,00,00,0.097
2016,02,03,03,30,00,0.085
2016,02,03,04,00,00,NaN
2016,02,03,04,30,00,0.116
2016,02,03,05,00,00,NaN
2016,02,03,05,30,00,0.161
2016,02,03,06,00,00,0.209
2016,02,03,06,30,00,0.178
2016,02,03,07,00,00,0.229
2016,02,03,07,30,00,0.337
2016,02,03,08,00,00,0.339
2016,02,03,08,30,00,0.49
2016,02,03,09,00,00,0.289
2016,02,03,09,30,00,0.29
2016,02,03,10,00,00,0.387
2016,02,03,10,30,00,0.228
2016,02,03,11,00,00,0.313
2016,02,03,11,30,00,0.454
2016,02,03,12,00,00,0.537
2016,02,03,12,30,00,0.536
2016,02,03,13,00,00,0.421
2016,02,03,13,30,00,0.465
2016,02,03,14,00,00,0.389
2016,02,03,14,30,00,0.412
2016,02,03,15,00,00,0.516
2016,02,03,15,30,00,0.468
2016,02,03,16,00,00,0.48
2016,02,03,16,30,00,0.37
2016,02,03,17,00,00,0.407
2016,02,03,17,30,00,0.395
2016,02,03,18,00,00,0.478
2016,02,03,18,30,00,0.57
2016,02,03,19,00,00,0.515
2016,02,03,19,30,00,0.614
2016,02,03,20,00,00,0.675
2016,02,03,20,30,00,0.637
2016,02,03,21,00,00,0.645
2016,02,03,21,30,00,0.473
2016,02,03,22,00,00,0.573
2016,02,03,22,30,00,0.657
2016,02,03,23,00,00,0.5
2016,02,03,23,30,00,0.609
2016,02,04,00,00,00,0.477
2016,02,04,00,30,00,0.298
2016,02,04,01,00,00,0.209
2016,02,04,01,30,00,0.284
2016,02,04,02,00,00,0.336
2016,02,04,02,30,00,0.435
2016,02,04,03,00,00,0.355
2016,02,04,03,30,00,0.505
